Contacts	TotalForwards
10781457	184587
10781957	184591
10782458	184604
10782958	184618
10783458	184630
10783958	184637
10784462	184641
10784962	184652
10785462	184660
10785962	184672
10786462	184683
10786962	184686
10787462	184691
10787963	184698
10788465	184705
10788967	184710
10789467	184715
10789967	184723
10790467	184730
10790967	184742
10791467	184751
10791967	184767
10792467	184780
10792967	184788
10793467	184799
10793967	184802
10794468	184813
10794969	184819
10795469	184824
10795969	184840
10796470	184845
10796970	184851
10797470	184857
10797972	184869
10798472	184881
10798972	184892
10799473	184899
10799974	184901
10800475	184909
10800975	184917
10801475	184923
10801975	184940
10802475	184948
10802976	184957
10803477	184963
10803978	184972
10804478	184985
10804978	184991
10805478	185000
10805979	185007
10806479	185019
10806979	185029
10807480	185035
10807980	185049
10808482	185056
10808983	185061
10809483	185067
10809984	185072
10810484	185078
10810986	185089
10811487	185098
10811987	185110
10812487	185119
10812987	185128
10813487	185140
10813987	185155
10814487	185168
10814989	185176
10815489	185193
10815989	185201
10816489	185209
10816989	185216
10817489	185221
10817989	185233
10818489	185244
10818989	185249
10819489	185260
10819990	185265
10820491	185275
10820992	185280
10821492	185287
10821992	185293
10822492	185299
10822992	185311
10823492	185325
10823993	185336
10824493	185346
10824995	185362
10825495	185372
10825995	185379
10826496	185387
10826996	185393
10827496	185398
10827998	185406
10828498	185414
10828998	185429
10829498	185433
10829999	185439
10830499	185446
10830999	185461
10831500	185469
10832000	185482
10832500	185489
10833000	185499
10833501	185511
10834002	185521
10834503	185527
10835003	185532
10835503	185541
10836003	185556
10836504	185564
10837004	185570
10837505	185582
10838005	185594
10838505	185601
10839006	185615
10839506	185620
10840006	185627
10840506	185638
10841007	185648
10841508	185652
10842008	185660
10842508	185668
10843008	185672
10843508	185682
10844009	185694
10844509	185705
10845009	185708
10845509	185714
10846009	185720
10846510	185729
10847010	185742
10847510	185746
10848010	185754
10848510	185765
10849010	185771
10849511	185783
10850011	185791
10850513	185800
10851013	185812
10851513	185820
10852016	185833
10852516	185843
10853016	185852
10853516	185861
10854016	185873
10854516	185883
10855016	185887
10855516	185892
10856016	185902
10856516	185909
10857016	185918
10857516	185928
10858016	185934
10858516	185938
10859016	185952
10859518	185962
10860020	185970
10860520	185973
10861020	185976
10861520	185983
10862020	185988
10862520	186000
10863020	186006
10863520	186014
10864021	186022
10864521	186029
10865021	186033
10865521	186046
10866021	186055
10866523	186062
10867024	186073
10867524	186076
10868025	186091
10868525	186105
10869025	186117
10869525	186125
10870025	186132
10870527	186138
10871027	186146
10871528	186154
10872028	186165
10872528	186173
10873028	186181
10873528	186188
10874029	186194
10874530	186204
10875030	186217
10875530	186228
10876030	186237
10876531	186246
10877031	186257
10877531	186268
10878031	186275
10878531	186285
10879032	186298
10879534	186308
10880034	186314
10880534	186329
10881034	186338
10881535	186348
10882036	186358
10882537	186366
10883037	186375
10883538	186381
10884038	186388
10884541	186398
10885041	186407
10885541	186416
10886041	186426
10886541	186433
10887041	186441
10887541	186450
10888041	186458
10888542	186467
10889043	186475
10889543	186481
10890043	186489
10890543	186496
10891043	186502
10891543	186512
10892043	186524
10892543	186531
10893043	186535
10893543	186543
10894045	186554
10894545	186558
10895045	186567
10895545	186574
10896045	186584
10896545	186594
10897045	186606
10897545	186615
10898045	186626
10898545	186634
10899045	186642
10899545	186652
10900045	186659
10900545	186670
10901046	186680
10901546	186688
10902046	186701
10902546	186708
10903046	186717
10903546	186724
10904046	186729
10904547	186737
10905047	186746
10905548	186754
10906048	186764
10906548	186769
10907048	186775
10907548	186782
10908048	186794
10908550	186807
10909051	186814
10909551	186830
10910052	186836
10910552	186843
10911053	186854
10911553	186864
10912053	186868
10912555	186876
10913056	186880
10913556	186886
10914056	186891
10914557	186905
10915057	186910
10915557	186919
10916057	186931
10916557	186937
10917057	186946
10917557	186956
10918057	186966
10918557	186978
10919058	186984
10919558	186997
10920059	186999
10920560	187007
10921060	187009
10921561	187015
10922061	187021
10922561	187030
10923061	187036
10923562	187046
10924062	187056
10924563	187064
10925063	187074
10925564	187085
10926064	187089
10926564	187099
10927064	187107
10927566	187120
10928066	187127
10928567	187139
10929067	187146
10929568	187154
10930069	187165
10930569	187172
10931069	187182
10931569	187189
10932069	187199
10932569	187210
10933069	187221
10933569	187237
10934069	187245
10934569	187252
10935069	187265
10935570	187270
10936070	187275
10936570	187282
10937070	187290
10937570	187295
10938071	187304
10938571	187320
10939071	187333
10939571	187347
10940072	187356
10940572	187362
10941072	187367
10941573	187373
10942073	187376
10942574	187388
10943075	187400
10943576	187409
10944076	187416
10944576	187429
10945076	187441
10945576	187457
10946076	187466
10946576	187473
10947077	187484
10947577	187489
10948077	187500
10948579	187505
10949080	187516
10949580	187521
10950080	187526
10950582	187536
10951082	187544
10951582	187552
10952082	187561
10952583	187569
10953083	187576
10953583	187583
10954083	187593
10954583	187602
10955083	187604
10955583	187614
10956084	187626
10956584	187634
10957084	187643
10957584	187646
10958084	187651
10958584	187662
10959084	187675
10959584	187682
10960085	187691
10960585	187703
10961085	187710
10961585	187715
10962085	187723
10962586	187730
10963088	187740
10963588	187751
10964089	187762
10964589	187769
10965089	187771
10965591	187776
10966091	187785
10966591	187793
10967092	187801
10967592	187814
10968092	187821
10968592	187835
10969093	187848
10969593	187859
10970093	187866
10970593	187874
10971093	187880
10971594	187887
10972095	187897
10972595	187906
10973095	187915
10973595	187930
10974095	187942
10974596	187950
10975097	187954
10975597	187964
10976099	187972
10976602	187981
10977102	187986
10977603	187987
10978103	187992
10978603	188006
10979104	188013
10979605	188021
10980105	188026
10980608	188036
10981108	188041
10981608	188056
10982108	188064
10982609	188068
10983109	188074
10983610	188080
10984110	188091
10984610	188100
10985110	188110
10985611	188121
10986111	188132
10986611	188144
10987112	188161
10987612	188168
10988113	188171
10988614	188179
10989114	188194
10989615	188201
10990115	188209
10990615	188216
10991116	188226
10991616	188237
10992116	188244
10992616	188250
10993116	188259
10993619	188266
10994119	188277
10994619	188284
10995119	188291
10995620	188299
10996120	188311
10996620	188324
10997121	188331
10997622	188339
10998122	188351
10998622	188359
10999123	188362
10999623	188372
11000123	188378
11000623	188384
11001123	188388
11001623	188400
11002124	188406
11002624	188415
11003124	188426
11003625	188440
11004125	188447
11004625	188453
11005125	188466
11005625	188473
11006125	188487
11006625	188493
11007125	188498
11007625	188503
11008125	188515
11008625	188524
11009127	188531
11009627	188538
11010127	188547
11010627	188562
11011127	188570
11011627	188577
11012127	188585
11012627	188591
11013127	188597
11013628	188602
11014129	188616
11014630	188624
11015133	188630
11015633	188647
11016135	188659
11016636	188664
11017137	188668
11017640	188676
11018140	188683
11018642	188693
11019144	188704
11019644	188712
11020144	188727
11020644	188745
11021144	188753
11021644	188767
11022145	188776
11022646	188782
11023146	188786
11023646	188793
11024146	188796
11024646	188802
11025146	188814
11025646	188822
11026149	188829
11026649	188840
11027149	188850
11027649	188852
11028149	188862
11028649	188874
11029149	188883
11029649	188892
11030149	188895
11030649	188902
11031150	188907
11031651	188917
11032151	188928
11032651	188934
11033151	188947
11033651	188952
11034151	188958
11034651	188975
11035151	188985
11035651	188997
11036151	189008
11036651	189013
11037151	189022
11037652	189031
11038152	189035
11038652	189040
11039152	189054
11039654	189059
11040154	189064
11040654	189072
11041154	189081
11041654	189090
11042155	189099
11042655	189108
11043156	189119
11043656	189129
11044156	189139
11044656	189147
11045156	189155
11045656	189170
11046157	189177
11046657	189186
11047157	189192
11047657	189204
11048157	189210
11048657	189219
11049158	189226
11049661	189235
11050161	189248
11050661	189254
11051162	189267
11051663	189276
11052163	189287
11052663	189297
11053163	189305
11053664	189311
11054164	189317
11054665	189331
11055165	189334
11055665	189346
11056165	189361
11056665	189369
11057165	189378
11057667	189382
11058167	189387
11058667	189390
11059167	189398
11059667	189406
11060168	189412
11060668	189423
11061168	189429
11061668	189436
11062168	189447
11062668	189459
11063168	189471
11063668	189476
11064168	189482
11064668	189487
11065170	189496
11065670	189501
11066170	189512
11066670	189526
11067170	189531
11067670	189540
11068170	189548
11068670	189560
11069170	189573
11069670	189581
11070171	189586
11070671	189596
11071172	189609
11071672	189614
11072172	189620
11072673	189631
11073175	189640
11073675	189653
11074176	189662
11074678	189671
11075178	189677
11075678	189688
11076178	189696
11076678	189700
11077178	189708
11077678	189718
11078178	189726
11078678	189736
11079178	189745
11079678	189753
11080178	189762
11080678	189770
11081178	189780
11081679	189788
11082179	189795
11082679	189802
11083179	189810
11083679	189817
11084180	189823
11084680	189832
11085181	189838
11085681	189849
11086182	189853
11086682	189859
11087184	189866
11087684	189874
11088184	189882
11088684	189895
11089184	189901
11089684	189913
11090184	189927
11090685	189935
11091185	189940
11091685	189945
11092185	189954
11092685	189961
11093185	189968
11093685	189976
11094187	189981
11094687	189997
11095188	190004
11095688	190010
11096189	190027
11096690	190029
11097190	190036
11097691	190040
11098191	190045
11098691	190053
11099191	190057
11099691	190061
11100191	190070
11100691	190089
11101191	190097
11101691	190106
11102191	190115
11102692	190122
11103192	190129
11103692	190140
11104192	190153
11104692	190162
11105192	190170
11105692	190183
11106192	190195
11106692	190204
11107192	190213
11107692	190219
11108193	190225
11108693	190235
11109193	190245
11109694	190254
11110194	190260
11110694	190267
11111194	190277
11111696	190283
11112197	190288
11112697	190302
11113197	190311
11113697	190319
11114197	190333
11114697	190341
11115197	190347
11115697	190351
11116197	190358
11116697	190366
11117197	190372
11117697	190381
11118197	190387
11118698	190405
11119198	190414
11119699	190419
11120200	190425
11120702	190431
11121203	190438
11121703	190447
11122203	190452
11122703	190465
11123205	190471
11123706	190481
11124206	190491
11124707	190499
11125208	190508
11125709	190519
11126209	190532
11126709	190538
11127209	190546
11127709	190554
11128209	190564
11128710	190572
11129210	190577
11129710	190592
11130210	190600
11130711	190607
11131212	190614
11131712	190626
11132212	190635
11132712	190644
11133212	190654
11133712	190661
11134214	190670
11134715	190679
11135215	190689
11135715	190694
11136215	190701
11136715	190713
11137215	190721
11137715	190729
11138216	190740
11138716	190749
11139216	190757
11139716	190770
11140217	190777
11140717	190788
11141218	190797
11141718	190808
11142218	190810
11142718	190819
11143218	190834
11143719	190845
11144219	190853
11144719	190862
11145220	190868
11145721	190879
11146221	190891
11146721	190901
11147223	190906
11147723	190917
11148225	190927
11148725	190938
11149225	190948
11149725	190956
11150225	190964
11150726	190974
11151226	190980
11151726	190989
11152226	190995
11152726	191005
11153226	191013
11153726	191024
11154227	191032
11154727	191046
11155227	191054
11155728	191066
11156228	191075
11156729	191083
11157230	191096
11157731	191106
11158231	191112
11158731	191121
11159232	191130
11159732	191138
11160234	191145
11160734	191151
11161234	191153
11161735	191166
11162236	191175
11162736	191182
11163236	191190
11163736	191198
11164236	191207
11164736	191217
11165237	191224
11165737	191233
11166237	191244
11166737	191255
11167238	191260
11167738	191268
11168239	191279
11168740	191297
11169240	191308
11169740	191317
11170241	191331
11170743	191341
11171244	191349
11171745	191355
11172245	191363
11172745	191375
11173245	191383
11173746	191393
11174246	191394
11174746	191406
11175246	191411
11175747	191421
11176247	191435
11176748	191444
11177250	191449
11177750	191457
11178251	191466
11178753	191479
11179254	191488
11179754	191492
11180254	191503
11180754	191514
11181256	191522
11181758	191527
11182258	191534
11182758	191541
11183259	191550
11183759	191557
11184260	191563
11184760	191570
11185260	191575
11185760	191590
11186260	191602
11186761	191606
11187262	191617
11187762	191624
11188262	191635
11188762	191643
11189262	191650
11189762	191655
11190262	191660
11190762	191672
11191262	191681
11191762	191693
11192262	191701
11192762	191713
11193262	191722
11193763	191735
11194263	191743
11194763	191752
11195264	191760
11195764	191768
11196264	191781
11196764	191788
11197265	191794
11197765	191801
11198266	191809
11198766	191815
11199266	191820
11199766	191829
11200267	191836
11200767	191846
11201267	191854
11201767	191860
11202268	191869
11202768	191880
11203268	191893
11203768	191902
11204268	191912
11204768	191923
11205268	191931
11205768	191940
11206268	191948
11206768	191958
11207268	191968
11207770	191975
11208271	191985
11208771	191993
11209271	192000
11209774	192009
11210274	192017
11210774	192025
11211275	192032
11211775	192035
11212276	192045
11212776	192055
11213276	192063
11213776	192074
11214276	192079
11214777	192089
11215278	192099
11215778	192111
11216279	192120
11216779	192136
11217280	192138
11217780	192145
11218280	192159
11218782	192168
11219282	192174
11219783	192185
11220283	192193
11220784	192199
11221285	192205
11221785	192222
11222285	192230
11222785	192241
11223286	192253
11223786	192259
11224286	192265
11224786	192271
11225286	192279
11225787	192290
11226287	192298
11226788	192303
11227288	192314
11227789	192320
11228289	192328
11228789	192336
11229289	192347
11229789	192351
11230290	192359
11230790	192364
11231290	192369
11231791	192382
11232291	192394
11232791	192405
11233291	192410
11233791	192414
11234291	192422
11234791	192433
11235291	192439
11235791	192457
11236292	192464
11236792	192472
11237292	192479
11237792	192485
11238295	192491
11238795	192499
11239296	192505
11239797	192513
11240297	192517
11240797	192529
11241297	192536
11241797	192545
11242299	192552
11242799	192563
11243299	192568
11243800	192579
11244300	192588
11244800	192597
11245301	192607
11245801	192619
11246301	192632
11246803	192639
11247304	192649
11247805	192656
11248305	192664
11248805	192674
11249305	192677
11249805	192683
11250306	192687
11250807	192698
11251308	192704
11251808	192713
11252308	192721
11252808	192732
11253309	192740
11253809	192745
11254310	192751
11254810	192760
11255310	192768
11255811	192776
11256311	192790
11256811	192805
11257313	192817
11257813	192823
11258314	192830
11258814	192842
11259314	192850
11259815	192858
11260315	192868
11260815	192871
11261315	192877
11261815	192882
11262315	192889
11262815	192900
11263315	192909
11263815	192919
11264316	192932
11264816	192935
11265316	192942
11265817	192947
11266317	192955
11266817	192959
11267317	192969
11267817	192982
11268319	192988
11268820	192995
11269321	193002
11269821	193012
11270321	193021
11270822	193030
11271322	193037
11271822	193046
11272322	193055
11272823	193063
11273325	193070
11273826	193080
11274326	193093
11274826	193101
11275326	193105
11275826	193114
11276326	193121
11276827	193130
11277328	193142
11277828	193154
11278328	193169
11278829	193177
11279333	193187
11279833	193195
11280333	193198
11280833	193206
11281334	193217
11281834	193225
11282334	193236
11282835	193243
11283335	193250
11283835	193256
11284335	193262
11284836	193271
11285336	193276
11285836	193281
11286337	193294
11286837	193299
11287337	193311
11287837	193318
11288338	193327
11288838	193334
11289338	193344
11289839	193351
11290340	193360
11290840	193367
11291340	193373
11291840	193385
11292340	193392
11292841	193405
11293341	193414
11293842	193419
11294342	193422
11294842	193432
11295342	193450
11295842	193460
11296343	193469
11296845	193478
11297345	193485
11297845	193490
11298346	193495
11298846	193507
11299346	193527
11299846	193534
11300346	193541
11300848	193546
11301348	193552
11301848	193561
11302348	193569
11302849	193577
11303350	193584
11303851	193591
11304351	193601
11304852	193606
11305353	193612
11305853	193622
11306354	193634
11306855	193646
11307355	193660
11307856	193670
11308357	193681
11308859	193687
11309360	193692
11309861	193701
11310361	193713
11310862	193722
11311363	193731
11311863	193740
11312363	193748
11312863	193752
11313363	193762
11313863	193768
11314363	193780
11314863	193786
11315363	193790
11315863	193798
11316365	193809
11316865	193821
11317365	193827
11317867	193836
11318367	193840
11318868	193849
11319370	193861
11319871	193869
11320372	193879
11320872	193887
11321372	193896
11321872	193907
11322372	193923
11322872	193930
11323373	193937
11323873	193945
11324373	193954
11324873	193969
11325373	193972
11325873	193980
11326373	193987
11326874	193998
11327374	194005
11327875	194017
11328375	194023
11328875	194026
11329375	194031
11329875	194043
11330375	194054
11330876	194061
11331376	194072
11331876	194079
11332377	194091
11332877	194099
11333377	194106
11333877	194115
11334377	194122
11334877	194127
11335377	194134
11335877	194144
11336377	194149
11336877	194158
11337377	194168
11337877	194174
11338378	194183
11338878	194196
11339378	194205
11339878	194212
11340378	194225
11340878	194233
11341379	194245
11341879	194253
11342379	194260
11342879	194266
11343379	194272
11343881	194278
11344381	194285
11344883	194297
11345383	194306
11345883	194316
11346383	194325
11346883	194334
11347383	194342
11347883	194347
11348384	194360
11348884	194365
11349384	194380
11349884	194387
11350387	194395
11350888	194403
11351388	194409
11351889	194414
11352389	194424
11352890	194431
11353390	194440
11353890	194450
11354390	194459
11354890	194470
11355390	194478
11355890	194487
11356390	194496
11356890	194503
11357391	194515
11357891	194526
11358391	194532
11358894	194541
11359394	194547
11359894	194555
11360396	194564
11360896	194572
11361397	194578
11361897	194593
11362397	194602
11362898	194607
11363398	194614
11363898	194619
11364398	194626
11364898	194631
11365399	194640
11365899	194646
11366399	194659
11366899	194666
11367399	194671
11367899	194676
11368399	194682
11368900	194691
11369400	194704
11369900	194710
11370400	194720
11370900	194733
11371400	194737
11371900	194750
11372401	194760
11372901	194772
11373402	194779
11373902	194786
11374402	194794
11374902	194798
11375402	194815
11375902	194822
11376402	194831
11376903	194844
11377403	194851
11377903	194853
11378403	194859
11378904	194864
11379404	194870
11379905	194880
11380405	194890
11380905	194898
11381407	194908
11381909	194918
11382409	194923
11382909	194935
11383409	194948
11383909	194957
11384411	194964
11384911	194975
11385412	194980
11385913	194989
11386413	194993
11386913	195001
11387414	195008
11387915	195012
11388415	195021
11388915	195030
11389415	195036
11389915	195043
11390415	195054
11390915	195063
11391415	195072
11391915	195086
11392418	195096
11392918	195109
11393418	195113
11393919	195124
11394419	195132
11394919	195144
11395419	195158
11395919	195165
11396419	195176
11396919	195188
11397419	195193
11397920	195200
11398420	195206
11398920	195216
11399421	195222
11399923	195230
11400424	195239
11400925	195249
11401426	195262
11401927	195269
11402427	195273
11402928	195284
11403428	195295
11403928	195301
11404428	195309
11404928	195315
11405428	195327
11405930	195338
11406430	195348
11406933	195360
11407433	195365
11407934	195373
11408434	195377
11408934	195383
11409434	195389
11409934	195395
11410434	195405
11410934	195414
11411434	195420
11411934	195435
11412434	195442
11412934	195451
11413434	195460
11413934	195465
11414435	195475
11414935	195484
11415435	195490
11415937	195502
11416438	195508
11416938	195516
11417438	195521
11417939	195528
11418439	195536
11418939	195545
11419439	195553
11419939	195561
11420439	195572
11420939	195580
11421439	195589
11421940	195594
11422440	195602
11422940	195616
11423440	195624
11423940	195633
11424440	195640
11424940	195642
11425440	195651
11425941	195660
11426441	195665
11426941	195674
11427441	195680
11427943	195689
11428444	195699
11428944	195712
11429445	195716
11429945	195722
11430445	195736
11430945	195745
11431445	195753
11431945	195762
11432445	195773
11432945	195778
11433445	195788
11433945	195798
11434445	195809
11434945	195817
11435445	195820
11435946	195836
11436446	195843
11436946	195851
11437447	195860
11437947	195867
11438447	195878
11438947	195885
11439448	195889
11439948	195900
11440448	195909
11440948	195918
11441448	195928
11441950	195935
11442452	195944
11442952	195951
11443452	195963
11443952	195964
11444455	195966
11444955	195974
11445455	195982
11445955	195990
11446455	196003
11446955	196016
11447458	196021
11447958	196034
11448458	196043
11448958	196048
11449458	196053
11449958	196066
11450458	196076
11450958	196087
11451458	196091
11451959	196099
11452459	196110
11452960	196121
11453460	196129
11453960	196135
11454461	196140
11454962	196149
11455462	196159
11455962	196168
11456462	196176
11456962	196181
11457462	196186
11457963	196193
11458464	196203
11458964	196213
11459465	196224
11459965	196230
11460465	196242
11460965	196253
11461466	196265
11461967	196270
11462468	196279
11462968	196288
11463469	196296
11463969	196304
11464469	196316
11464969	196321
11465469	196331
11465969	196342
11466470	196350
11466970	196359
11467470	196366
11467970	196375
11468471	196385
11468972	196391
11469473	196399
11469973	196402
11470473	196413
11470973	196423
11471473	196436
11471973	196447
11472473	196459
11472973	196476
11473474	196490
11473974	196499
11474474	196504
11474974	196513
11475474	196522
11475974	196528
11476474	196541
11476974	196548
11477474	196555
11477974	196563
11478474	196570
11478974	196582
11479474	196592
11479974	196599
11480474	196605
11480974	196613
11481476	196619
11481976	196629
11482476	196640
11482976	196650
11483476	196669
11483976	196679
11484476	196687
11484976	196700
11485476	196706
11485976	196710
11486476	196720
11486976	196730
11487478	196731
11487978	196736
11488478	196749
11488978	196758
11489478	196763
11489978	196770
11490478	196778
11490979	196787
11491480	196798
11491980	196807
11492481	196815
11492981	196821
11493481	196832
11493982	196839
11494482	196843
11494982	196850
11495482	196861
11495983	196868
11496483	196880
11496984	196886
11497486	196892
11497986	196897
11498486	196905
11498988	196912
11499489	196917
11499989	196922
11500489	196933
11500991	196939
11501491	196947
11501991	196952
11502491	196964
11502991	196978
11503491	196994
11503992	196999
11504492	197005
11504992	197021
11505492	197028
11505993	197033
11506493	197043
11506994	197050
11507495	197060
11507996	197067
11508496	197077
11508996	197083
11509496	197098
11509998	197105
11510498	197111
11510998	197119
11511498	197130
11511999	197137
11512499	197142
11512999	197148
11513501	197159
11514001	197170
11514501	197177
11515001	197192
11515502	197200
11516003	197211
11516503	197220
11517003	197228
11517504	197238
11518004	197244
11518504	197254
11519007	197264
11519507	197271
11520007	197280
11520507	197282
11521007	197291
11521508	197302
11522008	197307
11522508	197320
11523009	197329
11523509	197340
11524009	197347
11524509	197354
11525010	197365
11525510	197375
11526012	197385
11526513	197396
11527014	197407
11527514	197417
11528016	197426
11528516	197429
11529016	197436
11529516	197441
11530016	197448
11530516	197461
11531016	197470
11531517	197482
11532017	197487
11532518	197495
11533018	197506
11533518	197513
11534018	197522
11534518	197537
11535018	197547
11535520	197553
11536020	197563
11536521	197573
11537021	197586
11537521	197601
11538021	197607
11538521	197615
11539022	197619
11539523	197629
11540023	197638
11540524	197645
11541024	197657
11541524	197666
11542024	197675
11542525	197684
11543025	197696
11543525	197701
11544025	197708
11544526	197718
11545026	197726
11545526	197732
11546026	197737
11546526	197744
11547026	197751
11547527	197758
11548027	197768
11548527	197771
11549029	197778
11549529	197787
11550029	197793
11550529	197804
11551029	197818
11551529	197825
11552029	197833
11552531	197842
11553031	197848
11553531	197857
11554031	197867
11554531	197871
11555032	197874
11555532	197886
11556033	197891
11556533	197898
11557033	197905
11557533	197912
11558033	197920
11558533	197930
11559033	197940
11559534	197945
11560034	197953
11560534	197965
11561035	197978
11561536	197988
11562036	197995
11562536	198000
11563039	198008
11563539	198011
11564041	198017
11564541	198029
11565041	198036
11565541	198040
11566041	198045
11566541	198052
11567041	198060
11567542	198071
11568043	198082
11568543	198086
11569043	198095
11569543	198103
11570043	198109
11570544	198118
11571046	198122
11571546	198134
11572046	198140
11572547	198148
11573047	198153
11573547	198158
11574047	198167
11574548	198179
11575048	198186
11575548	198200
11576050	198213
11576550	198221
11577051	198234
11577551	198242
11578051	198249
11578551	198257
11579051	198265
11579551	198274
11580051	198280
11580551	198285
11581052	198295
11581552	198304
11582052	198317
11582552	198327
11583052	198336
11583552	198340
11584053	198348
11584553	198356
11585053	198371
11585553	198377
11586053	198384
11586553	198392
11587053	198401
11587553	198410
11588054	198417
11588554	198424
11589054	198431
11589554	198441
11590054	198446
11590556	198454
11591056	198459
11591556	198465
11592056	198470
11592556	198478
11593056	198484
11593556	198491
11594056	198502
11594556	198508
11595056	198519
11595557	198529
11596057	198537
11596557	198547
11597057	198559
11597558	198566
11598059	198573
11598559	198581
11599059	198592
11599559	198602
11600059	198615
11600559	198625
11601060	198634
11601560	198643
11602060	198650
11602560	198661
11603062	198669
11603562	198674
11604064	198680
11604565	198694
11605065	198703
11605565	198710
11606066	198719
11606566	198727
11607066	198736
11607566	198741
11608067	198746
11608568	198760
11609068	198767
11609568	198776
11610068	198784
11610568	198798
11611069	198803
11611569	198812
11612069	198822
11612571	198831
11613071	198840
11613571	198842
11614072	198852
11614573	198866
11615073	198872
11615573	198876
11616073	198891
11616573	198905
11617073	198909
11617574	198919
11618074	198928
11618574	198936
11619074	198948
11619574	198958
11620074	198965
11620574	198973
11621074	198978
11621574	198982
11622074	198989
11622574	198997
11623074	199005
11623574	199016
11624074	199024
11624574	199033
11625076	199042
11625577	199055
11626077	199071
11626579	199081
11627080	199090
11627581	199100
11628081	199107
11628582	199114
11629082	199124
11629582	199131
11630082	199136
11630583	199148
11631083	199157
11631583	199165
11632083	199170
11632583	199178
11633083	199179
11633583	199190
11634083	199202
11634583	199210
11635083	199218
11635583	199222
11636083	199229
11636583	199242
11637083	199248
11637583	199259
11638083	199265
11638583	199273
11639083	199281
11639585	199294
11640085	199301
11640585	199310
11641085	199316
11641586	199337
11642086	199346
11642588	199353
11643088	199360
11643588	199372
11644088	199380
11644588	199383
11645088	199389
11645588	199396
11646090	199411
11646590	199419
11647090	199428
11647590	199437
11648090	199446
11648590	199454
11649091	199464
11649591	199470
11650092	199480
11650592	199494
11651092	199503
11651592	199514
11652095	199522
11652595	199527
11653096	199540
11653596	199549
11654098	199554
11654598	199558
11655098	199569
11655599	199574
11656099	199588
11656599	199599
11657099	199612
11657600	199617
11658101	199626
11658601	199638
11659101	199644
11659601	199655
11660101	199661
11660601	199667
11661102	199673
11661602	199680
11662102	199688
11662602	199691
11663102	199694
11663602	199711
11664102	199723
11664602	199731
11665102	199741
11665602	199750
11666103	199753
11666603	199764
11667104	199768
11667606	199783
11668107	199788
11668608	199800
11669109	199806
11669612	199818
11670112	199827
11670612	199836
11671113	199845
11671613	199853
11672113	199864
11672613	199871
11673113	199880
11673613	199888
11674114	199900
11674614	199911
11675115	199920
11675615	199931
11676115	199939
11676616	199948
11677116	199955
11677616	199962
11678116	199971
11678617	199981
11679119	199986
11679619	199996
11680119	200001
11680619	200008
11681119	200021
11681619	200026
11682119	200031
11682621	200041
11683121	200046
11683622	200053
11684122	200063
11684622	200072
11685122	200086
11685623	200093
11686123	200106
11686623	200114
11687123	200120
11687623	200129
11688123	200142
11688624	200150
11689124	200158
11689624	200163
11690125	200172
11690626	200178
11691126	200186
11691626	200195
11692126	200200
11692627	200209
11693127	200214
11693627	200221
11694128	200227
11694628	200237
11695129	200246
11695629	200252
11696129	200259
11696629	200270
11697129	200281
11697630	200294
11698130	200304
11698630	200317
11699130	200327
11699632	200333
11700132	200341
11700632	200354
11701133	200361
11701633	200373
11702133	200379
11702633	200389
11703133	200399
11703633	200405
11704134	200419
11704635	200431
11705135	200439
11705635	200445
11706136	200461
11706636	200467
11707137	200477
11707637	200482
11708137	200487
11708638	200495
11709139	200500
11709640	200513
11710140	200521
11710640	200534
11711140	200548
11711640	200555
11712140	200562
11712640	200570
11713140	200578
11713641	200591
11714142	200598
11714643	200605
11715143	200612
11715645	200619
11716145	200631
11716645	200640
11717145	200644
11717645	200653
11718147	200662
11718648	200669
11719148	200675
11719648	200681
11720149	200691
11720649	200699
11721149	200705
11721650	200713
11722150	200722
11722650	200726
11723150	200731
11723650	200736
11724150	200744
11724652	200751
11725152	200759
11725652	200766
11726153	200777
11726654	200791
11727155	200803
11727655	200815
11728155	200824
11728655	200833
11729156	200845
11729656	200850
11730156	200856
11730656	200865
11731158	200871
11731658	200876
11732158	200891
11732658	200899
11733158	200906
11733658	200916
11734158	200923
11734658	200930
11735158	200935
11735659	200946
11736159	200956
11736659	200967
11737160	200975
11737660	200983
11738161	200993
11738662	200996
11739162	201006
11739664	201013
11740164	201023
11740664	201030
11741166	201040
11741666	201055
11742166	201064
11742666	201076
11743167	201086
11743667	201091
11744168	201102
11744668	201111
11745168	201120
11745668	201124
11746169	201130
11746669	201137
11747170	201150
11747670	201162
11748171	201172
11748671	201177
11749172	201183
11749672	201190
11750172	201196
11750672	201203
11751172	201210
11751672	201218
11752172	201227
11752672	201235
11753172	201246
11753672	201254
11754172	201265
11754672	201279
11755172	201295
11755672	201304
11756172	201308
11756674	201320
11757174	201326
11757674	201332
11758175	201337
11758675	201343
11759176	201355
11759676	201363
11760177	201369
11760680	201379
11761180	201388
11761681	201400
11762181	201409
11762681	201427
11763182	201431
11763682	201437
11764182	201438
11764682	201448
11765182	201455
11765682	201470
11766182	201478
11766682	201489
11767182	201501
11767683	201511
11768183	201519
11768683	201530
11769183	201541
11769684	201548
11770184	201557
11770685	201565
11771185	201580
11771686	201582
11772187	201588
11772688	201591
11773188	201597
11773688	201606
11774189	201611
11774689	201619
11775189	201624
11775689	201636
11776189	201647
11776689	201654
11777189	201661
11777689	201673
11778189	201681
11778689	201688
11779189	201696
11779689	201703
11780189	201711
11780690	201721
